HH_Id,Info_Src_Name,Info_Access_Yn,NoInfo_Access_Rsn,NoInfo_Access_Rsn_Othr,Info_Access_Decision
1787,3,99,, ,
1787,4,99,, ,
1787,5,99,, ,
1787,6,99,, ,
1861,1,2,, ,1
1861,2,99,, ,
1861,3,99,, ,
1861,4,99,, ,
1861,5,99,, ,
1861,6,99,, ,
1862,1,99,, ,
1862,2,99,, ,
1862,3,99,, ,
1862,4,99,, ,
1862,5,99,, ,
1862,6,99,, ,
1863,1,2,, ,1
1863,2,99,, ,
1863,3,99,, ,
1863,4,99,, ,
1863,5,99,, ,
1863,6,99,, ,
1864,1,99,, ,
1864,2,99,, ,
1864,3,99,, ,
1864,4,99,, ,
1864,5,99,, ,
1864,6,99,, ,
1867,1,2,, ,2
1867,2,2,, ,2
1867,3,99,, ,
1867,4,99,, ,
1867,5,99,, ,
1867,6,99,, ,
1868,1,99,, ,
1868,2,99,, ,
1868,3,99,, ,
1868,4,99,, ,
1868,5,99,, ,
1868,6,99,, ,
1869,1,99,, ,
1869,2,99,, ,
1869,3,99,, ,
1869,4,99,, ,
1869,5,99,, ,
1869,6,99,, ,
1870,1,99,, ,
1870,2,99,, ,
1870,3,99,, ,
1870,4,99,, ,
1870,5,99,, ,
1870,6,99,, ,
1873,1,99,, ,
1873,2,99,, ,
1873,3,99,, ,
1873,4,99,, ,
1873,5,99,, ,
1873,6,99,, ,
1874,1,2,, ,1
1874,2,1,, ,3
1874,3,99,, ,
1874,4,99,, ,
1874,5,99,, ,
1874,6,99,, ,
1876,1,99,, ,
1876,2,99,, ,
1876,3,99,, ,
1876,4,99,, ,
1876,5,99,, ,
1876,6,99,, ,
1877,1,99,, ,
1877,2,99,, ,
1877,3,99,, ,
1877,4,99,, ,
1877,5,99,, ,
1877,6,99,, ,
1905,1,99,, ,
1905,2,99,, ,
1905,3,99,, ,
1905,4,99,, ,
1905,5,99,, ,
1905,6,99,, ,
1907,1,1,, ,1
1907,2,2,, ,1
1907,3,3,1, ,
1907,4,3,1, ,
1907,5,3,1, ,
1907,6,3,5, ,
2040,1,1,, ,2
2040,2,2,, ,1
2040,3,99,, ,
2040,4,99,, ,
2040,5,99,, ,
2040,6,99,, ,
2041,1,99,, ,
2041,2,99,, ,
2041,3,99,, ,
2041,4,99,, ,
2041,5,99,, ,
2041,6,99,, ,
2042,1,99,, ,
2042,2,99,, ,
2042,3,99,, ,
2042,4,3,2, ,
2042,5,3,1, ,
2042,6,99,, ,
2043,1,99,, ,
2043,2,99,, ,
2043,3,3,1, ,
2043,4,99,, ,
2043,5,99,, ,
2043,6,99,, ,
2044,1,1,, ,1
2044,2,99,, ,
2044,3,99,, ,
2044,4,99,, ,
2044,5,99,, ,
2044,6,99,, ,
2045,1,3,2, ,
2045,2,3,2, ,
2045,3,3,2, ,
2045,4,99,, ,
2045,5,99,, ,
2045,6,99,, ,
2046,1,99,, ,
2046,2,3,2, ,
2046,3,3,2, ,
2046,4,99,, ,
2046,5,99,, ,
2046,6,99,, ,
2047,1,99,, ,
2047,2,99,, ,
2047,3,99,, ,
2047,4,99,, ,
2047,5,99,, ,
2047,6,3,2, ,
2048,1,1,, ,2
2048,2,99,, ,
2048,3,99,, ,
2048,4,99,, ,
2048,5,99,, ,
2048,6,99,, ,
2049,1,1,, ,1
2049,2,99,, ,
2049,3,99,, ,
2049,4,99,, ,
2049,5,99,, ,
2049,6,99,, ,
2050,1,99,, ,
2050,2,99,, ,
2050,3,99,, ,
2050,4,99,, ,
2050,5,99,, ,
2050,6,99,, ,
5001,1,99,, ,
5001,2,99,, ,
5001,3,99,, ,
5001,4,99,, ,
5001,5,99,, ,
5001,6,99,, ,
5002,1,1,, ,1
5002,2,2,, ,1
5002,3,2,, ,1
5002,4,99,, ,
5002,5,2,, ,1
5002,6,99,, ,
5003,1,99,, ,
5003,2,99,, ,
5003,3,99,, ,
5003,4,99,, ,
5003,5,99,, ,
5003,6,99,, ,
5004,1,3,4, ,
5004,2,99,, ,
5004,3,99,, ,
5004,4,99,, ,
5004,5,99,, ,
5004,6,99,, ,
5005,1,2,, ,1
5005,2,3,1, ,
5005,3,99,, ,
5005,4,99,, ,
5005,5,3,1, ,
5005,6,99,, ,
5006,1,1,, ,1
5006,2,99,, ,
5006,3,99,, ,
5006,4,99,, ,
5006,5,99,, ,
5006,6,99,, ,
5007,1,99,, ,
5007,2,99,, ,
5007,3,99,, ,
5007,4,99,, ,
5007,5,99,, ,
5007,6,99,, ,
5008,1,99,, ,
5008,2,99,, ,
5008,3,99,, ,
5008,4,99,, ,
5008,5,99,, ,
5008,6,99,, ,
5009,1,99,, ,
5009,2,99,, ,
5009,3,99,, ,
5009,4,99,, ,
5009,5,99,, ,
5009,6,99,, ,
5010,1,99,, ,
5010,2,99,, ,
5010,3,99,, ,
5010,4,99,, ,
5010,5,99,, ,
5010,6,99,, ,
5011,1,1,, ,1
5011,2,1,, ,1
5011,3,99,, ,
5011,4,99,, ,
5011,5,99,, ,
5011,6,99,, ,
5012,1,99,, ,
5012,2,99,, ,
5012,3,99,, ,
5012,4,99,, ,
5012,5,3,1, ,
5012,6,99,, ,
5013,1,2,, ,1
5013,2,99,, ,
5013,3,1,, ,1
5013,4,3,2, ,
5013,5,3,2, ,
5013,6,3,2, ,
5014,1,1,, ,1
5014,2,1,, ,1
5014,3,99,, ,
5014,4,99,, ,
5014,5,99,, ,
5014,6,99,, ,
5015,1,99,, ,
5015,2,99,, ,
5015,3,99,, ,
5015,4,3,2, ,
5015,5,3,2, ,
5015,6,3,2, ,
5016,1,99,, ,
5016,2,99,, ,
5016,3,99,, ,
5016,4,99,, ,
5016,5,3,2, ,
5016,6,3,2, ,
5017,1,1,, ,1
5017,2,1,, ,5
5017,3,1,, ,1
5017,4,2,, ,1
5017,5,1,, ,1
5017,6,1,, ,1
5018,1,1,, ,2
5018,2,2,, ,3
5018,3,2,, ,2
5018,4,2,, ,2
5018,5,2,, ,2
5018,6,2,, ,3
5019,1,99,, ,
5019,2,99,, ,
5019,3,99,, ,
5019,4,99,, ,
5019,5,99,, ,
5019,6,99,, ,
5020,1,3,1, ,
5020,2,99,, ,
5020,3,99,, ,
5020,4,99,, ,
5020,5,99,, ,
5020,6,99,, ,
5021,1,99,, ,
5021,2,99,, ,
5021,3,99,, ,
5021,4,99,, ,
5021,5,99,, ,
5021,6,99,, ,
5022,1,1,, ,2
5022,2,1,, ,2
5022,3,1,, ,3
5022,4,1,, ,3
5022,5,1,, ,4
5022,6,1,, ,3
5023,1,99,, ,
5023,2,99,, ,
5023,3,99,, ,
5023,4,99,, ,
5023,5,99,, ,
5023,6,99,, ,
5024,1,1,, ,1
5024,2,1,, ,1
5024,3,1,, ,5
5024,4,1,, ,1
5024,5,3,3, ,
5024,6,1,, ,1
5025,1,1,, ,1
5025,2,99,, ,
5025,3,99,, ,
5025,4,99,, ,
5025,5,99,, ,
5025,6,99,, ,
5026,1,1,, ,1
5026,2,99,, ,
5026,3,99,, ,
5026,4,99,, ,
5026,5,99,, ,
5026,6,99,, ,
5027,1,99,, ,
5027,2,3,2, ,
5027,3,3,2, ,
5027,4,3,2, ,
5027,5,99,, ,
5027,6,99,, ,
5028,1,1,, ,1
5028,2,2,, ,1
5028,3,1,, ,1
5028,4,2,, ,1
5028,5,1,, ,1
5028,6,3,2, ,
5029,1,1,, ,1
5029,2,99,, ,
5029,3,99,, ,
5029,4,99,, ,
5029,5,99,, ,
5029,6,99,, ,
5030,1,1,, ,1
5030,2,99,, ,
5030,3,99,, ,
5030,4,99,, ,
5030,5,99,, ,
5030,6,99,, ,
5031,1,1,, ,2
5031,2,3,1, ,
5031,3,3,2, ,
5031,4,1,, ,2
5031,5,3,3, ,
5031,6,3,4, ,
5032,1,1,, ,1
5032,2,1,, ,1
5032,3,1,, ,1
5032,4,1,, ,5
5032,5,1,, ,1
5032,6,1,, ,1
5033,1,99,, ,
5033,2,99,, ,
5033,3,3,2, ,
5033,4,99,, ,
5033,5,99,, ,
5033,6,99,, ,
5034,1,1,, ,1
5034,2,2,, ,1
5034,3,1,, ,2
5034,4,99,, ,
5034,5,99,, ,
5034,6,99,, ,
5035,1,99,, ,
5035,2,3,1, ,
5035,3,99,, ,
5035,4,99,, ,
5035,5,99,, ,
5035,6,99,, ,
5036,1,1,, ,5
5036,2,99,, ,
5036,3,99,, ,
5036,4,99,, ,
5036,5,99,, ,
5036,6,99,, ,
