HH_Id,HH_Member_Roster,HH_Member_Id,HH_Member_Name,HH_Mem_Gender,HH_Mem_Age,HHH_Reln,Marital_Status,Primary_Occpn,Primary_Occpn_Othr,Month_Worked,Working_Hrs_Week,Sec_Occpn,Sec_Occpn_Othr,Month_Worked,Working_Hrs_Week,Read_Write_Yn,Education,Education_Othr,Decision_Involvment
458,3,1,Removed,2,55,1,1,2, ,6,36,3, ,12,18,0,0, ,3
458,3,2,Removed,1,49,2,1,1, ,12,40,3, ,12,15,0,0, ,2
458,3,3,Removed,2,30,3,2,2, ,5,42,99, ,,,1,10, ,3
459,4,1,Removed,2,65,1,1,2, ,5,30,3, ,12,15,0,0, ,3
459,4,2,Removed,1,50,2,1,1, ,12,38,3, ,12,20,0,0, ,2
459,4,3,Removed,1,16,3,2,1, ,12,28,3, ,12,14,1,10, ,2
459,4,4,Removed,2,15,13,2,2, ,5,35,3, ,12,21,1,7, ,1
460,2,1,Removed,2,32,1,1,2, ,5,48,99, ,,,1,8, ,3
460,2,2,Removed,1,28,2,1,1, ,12,56,99, ,,,1,10, ,2
461,3,1,Removed,2,46,1,1,2, ,5,48,99, ,,,1,8, ,3
461,3,2,Removed,1,40,2,1,1, ,12,48,99, ,,,1,8, ,2
461,3,3,Removed,2,18,3,2,10, ,,,99, ,,,1,12, ,1
462,5,1,Removed,2,70,1,1,13, ,,,99, ,,,1,4, ,3
462,5,2,Removed,1,50,2,1,1, ,12,48,99, ,,,0,0, ,2
462,5,3,Removed,2,25,3,2,10, ,,,11, ,,,1,10, ,2
462,5,4,Removed,2,20,3,2,10, ,,,99, ,,,1,7, ,2
462,5,5,Removed,2,15,3,2,10, ,,,99, ,,,1,5, ,1
463,3,1,Removed,2,39,1,1,2, ,6,35,3, ,12,25,0,2, ,3
463,3,2,Removed,1,35,2,1,1, ,12,38,2, ,4,14,0,0, ,2
463,3,3,Removed,1,18,3,2,1, ,12,20,2, ,3,15,1,8, ,2
464,2,1,Removed,2,42,1,1,2, ,5,48,3, ,12,28,0,0, ,3
464,2,2,Removed,1,35,2,1,1, ,12,56,99, ,,,0,0, ,2
465,4,1,Removed,2,70,1,1,2, ,8,32,99, ,,,0,0, ,3
465,4,2,Removed,1,55,2,1,1, ,12,48,99, ,,,0,0, ,2
465,4,3,Removed,2,15,3,2,10, ,,,99, ,,,1,9, ,1
465,4,4,Removed,1,16,3,2,10, ,,,99, ,,,1,10, ,1
466,5,1,Removed,2,47,1,1,2, ,5,42,99, ,,,0,2, ,3
466,5,2,Removed,1,35,2,1,1, ,12,40,3, ,12,24,0,0, ,2
466,5,3,Removed,2,20,3,2,2, ,4,25,99, ,,,1,14, ,2
466,5,4,Removed,2,18,3,2,2, ,5,36,3, ,12,20,1,99,DEPLOM,2
466,5,5,Removed,1,16,3,2,1, ,12,25,3, ,12,12,1,11, ,2
467,4,1,Removed,2,43,1,1,2, ,7,42,99, ,,,1,10, ,3
467,4,2,Removed,1,35,2,1,1, ,12,36,2, ,3,24,0,0, ,2
467,4,3,Removed,1,17,3,2,1, ,12,35,3, ,12,20,1,7, ,1
467,4,4,Removed,2,15,3,2,2, ,5,24,3, ,12,21,1,7, ,1
468,2,1,Removed,2,35,1,1,2, ,6,35,3, ,12,28,0,3, ,3
468,2,2,Removed,1,30,2,1,1, ,12,42,2, ,3,24,0,0, ,2
469,3,1,Removed,2,40,1,1,2, ,8,32,99, ,,,0,0, ,3
469,3,2,Removed,1,35,2,1,1, ,12,48,1, ,12,48,0,0, ,2
469,3,3,Removed,2,15,3,2,10, ,,,99, ,,,1,12, ,1
470,2,1,Removed,2,41,1,1,2, ,8,32,99, ,,,1,5, ,3
470,2,2,Removed,1,35,2,1,1, ,12,48,99, ,,,1,4, ,2
471,4,1,Removed,2,55,1,1,2, ,5,48,99, ,,,1,7, ,3
471,4,2,Removed,1,45,2,1,1, ,12,49,99, ,,,0,0, ,2
471,4,3,Removed,2,17,3,2,10, ,,,99, ,,,1,10, ,1
471,4,4,Removed,2,15,3,2,10, ,,,99, ,,,1,9, ,1
544,3,1,Removed,2,62,1,1,2, ,8,72,99, ,,,1,8, ,3
544,3,2,Removed,1,45,2,1,1, ,12,50,99, ,,,0,0, ,1
544,3,3,Removed,1,16,3,2,10, ,,,99, ,,,1,5, ,1
545,3,1,Removed,1,45,0,3,2, ,5,48,1, ,12,64,0,0, ,3
545,3,2,Removed,2,18,3,2,10, ,,,99, ,,,1,9, ,2
545,3,3,Removed,2,16,3,2,10, ,,,99, ,,,1,7, ,1
547,4,1,Removed,2,56,1,1,2, ,8,32,99, ,,,1,8, ,3
547,4,2,Removed,1,43,2,1,1, ,12,48,99, ,,,1,3, ,2
547,4,3,Removed,2,20,3,2,10, ,,,99, ,,,1,9, ,1
547,4,4,Removed,2,18,3,2,10, ,,,99, ,,,1,9, ,1
548,3,1,Removed,2,75,1,1,2, ,7,48,99, ,,,1,4, ,3
548,3,2,Removed,1,49,2,1,1, ,12,40,3, ,12,14,0,0, ,2
548,3,3,Removed,2,24,3,2,2, ,6,36,3, ,8,20,1,8, ,2
549,2,1,Removed,2,38,1,1,2, ,8,32,99, ,,,1,7, ,3
549,2,2,Removed,1,29,2,1,1, ,12,48,99, ,,,0,0, ,2
550,3,1,Removed,1,60,0,4,2, ,4,60,1, ,6,50,0,0, ,1
550,3,2,Removed,2,23,3,4,10, ,,,99, ,,,1,8, ,1
550,3,3,Removed,1,28,3,2,10, ,,,99, ,,,1,13, ,1
552,4,1,Removed,2,80,1,1,2, ,4,30,99, ,,,0,0, ,3
552,4,2,Removed,1,50,2,1,1, ,12,42,2, ,5,18,0,0, ,3
552,4,3,Removed,1,22,3,2,1, ,12,28,2, ,5,24,1,8, ,2
552,4,4,Removed,1,20,3,2,1, ,12,21,2, ,5,18,1,9, ,2
553,2,1,Removed,2,60,1,1,2, ,8,32,99, ,,,1,3, ,3
553,2,2,Removed,1,45,2,1,1, ,12,48,99, ,,,0,0, ,2
554,2,1,Removed,2,50,1,1,2, ,6,48,99, ,,,1,97, ,3
554,2,2,Removed,1,55,2,1,1, ,12,56,99, ,,,0,0, ,2
555,4,1,Removed,2,40,1,1,2, ,8,50,3, ,12,20,1,1, ,4
555,4,2,Removed,1,36,2,1,1, ,12,50,2, ,4,20,0,0, ,3
555,4,3,Removed,2,18,3,2,10, ,,,2, ,4,22,1,9, ,2
555,4,4,Removed,1,15,3,2,10, ,,,1, ,12,20,1,4, ,1
556,4,1,Removed,2,50,1,1,2, ,8,24,3, ,12,21,1,8, ,3
556,4,2,Removed,1,40,2,1,1, ,12,21,3, ,4,24,1,2, ,2
556,4,3,Removed,2,20,3,2,10, ,,,2, ,4,24,1,12, ,2
556,4,4,Removed,1,17,3,2,10, ,,,3, ,12,20,1,10, ,2
558,3,1,Removed,2,40,1,1,2, ,8,50,3, ,12,20,1,1, ,4
558,3,2,Removed,1,38,2,1,1, ,12,50,2, ,4,20,0,0, ,3
558,3,3,Removed,2,17,3,2,10, ,,,2, ,5,25,1,7, ,2
559,1,1,Removed,1,64,0,1,1, ,12,42,99, ,,,0,0, ,3
651,5,1,Removed,1,35,0,4,1, ,12,48,2, ,8,32,0,0, ,3
651,5,2,Removed,1,35,0,4,2, ,8,32,99, ,,,0,0, ,3
651,5,3,Removed,2,23,3,2,10, ,,,99, ,,,1,11, ,1
651,5,4,Removed,1,20,3,2,10, ,,,99, ,,,1,9, ,1
651,5,5,Removed,1,17,3,2,10, ,,,99, ,,,1,11, ,1
652,3,1,Removed,2,45,1,1,2, ,8,32,99, ,,,1,9, ,3
652,3,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
652,3,3,Removed,2,15,3,2,10, ,,,99, ,,,1,10, ,1
653,3,1,Removed,2,65,1,1,2, ,6,50,99, ,,,0,0, ,1
653,3,2,Removed,1,40,2,1,1, ,10,60,99, ,,,0,0, ,1
653,3,3,Removed,2,15,3,2,10, ,,,99, ,,,1,7, ,1
654,3,1,Removed,2,44,1,1,2, ,5,48,99, ,,,0,8, ,3
654,3,2,Removed,1,37,2,1,1, ,12,80,99, ,,,1,5, ,2
654,3,3,Removed,1,17,3,2,10, ,,,99, ,,,1,7, ,1
656,2,1,Removed,1,36,0,4,2, ,6,65,1, ,10,50,0,0, ,1
656,2,2,Removed,1,17,3,2,1, ,10,45,99, ,,,1,5, ,1
657,4,1,Removed,2,40,1,1,2, ,8,48,6, ,4,30,1,3, ,3
657,4,2,Removed,1,36,2,1,1, ,12,50,2, ,4,20,0,0, ,2
657,4,3,Removed,1,20,3,2,10, ,,,2, ,4,20,1,9, ,1
657,4,4,Removed,1,16,3,2,10, ,,,3, ,12,20,1,6, ,1
658,3,1,Removed,2,35,1,1,2, ,8,48,8, ,4,40,0,0, ,3
658,3,2,Removed,1,32,2,1,1, ,12,50,2, ,4,20,0,0, ,2
658,3,3,Removed,1,15,3,2,10, ,,,2, ,4,22,1,5, ,1
659,3,1,Removed,2,38,1,1,7, ,12,56,2, ,8,30,1,99,DIPLOMA,3
659,3,2,Removed,1,32,2,1,2, ,8,28,1, ,12,18,1,7, ,2
659,3,3,Removed,2,19,3,2,10, ,,,99, ,,,1,8, ,1
660,2,1,Removed,2,40,1,1,2, ,5,48,99, ,,,1,8, ,3
660,2,2,Removed,1,35,2,1,1, ,12,75,99, ,,,0,0, ,2
662,4,1,Removed,2,48,1,1,2, ,8,24,3, ,12,14,1,10, ,3
662,4,2,Removed,1,40,2,1,1, ,12,20,3, ,12,18,0,0, ,2
662,4,3,Removed,1,18,3,2,1, ,12,20,3, ,4,18,0,0, ,1
662,4,4,Removed,2,15,3,2,10, ,,,3, ,12,20,1,7, ,1
664,4,1,Removed,2,80,1,4,2, ,4,20,3, ,12,18,0,0, ,3
664,4,2,Removed,2,50,3,1,2, ,6,24,3, ,12,20,0,0, ,2
664,4,3,Removed,2,20,4,2,10, ,,,2, ,4,24,1,7, ,1
664,4,4,Removed,1,40,13,1,1, ,12,21,2, ,4,20,0,0, ,2
665,3,1,Removed,2,70,1,1,2, ,7,40,99, ,,,0,0, ,1
665,3,2,Removed,1,60,2,1,1, ,10,50,99, ,,,0,0, ,1
665,3,3,Removed,2,22,3,2,10, ,,,99, ,,,1,9, ,1
667,3,1,Removed,2,36,1,1,2, ,4,30,99, ,,,1,6, ,3
667,3,2,Removed,1,34,2,1,1, ,12,35,2, ,4,25,0,0, ,2
667,3,3,Removed,2,15,3,2,2, ,5,36,3, ,12,28,1,9, ,2
668,5,1,Removed,2,63,1,1,2, ,5,48,99, ,,,0,0, ,2
668,5,2,Removed,1,34,2,1,1, ,12,80,99, ,,,0,0, ,2
668,5,3,Removed,2,17,3,2,10, ,,,99, ,,,1,11, ,1
668,5,4,Removed,1,16,3,2,10, ,,,99, ,,,1,9, ,1
668,5,5,Removed,1,15,3,2,10, ,,,99, ,,,1,8, ,1
670,2,1,Removed,2,37,1,1,2, ,8,30,3, ,12,18,1,6, ,3
670,2,2,Removed,1,35,2,1,1, ,12,28,3, ,12,16,1,3, ,2
671,4,1,Removed,2,40,1,1,2, ,8,34,3, ,12,21,1,7, ,3
671,4,2,Removed,1,36,2,1,1, ,12,28,3, ,12,18,0,0, ,2
671,4,3,Removed,2,20,3,2,2, ,8,18,3, ,12,20,1,10, ,2
671,4,4,Removed,2,17,3,2,2, ,8,20,99, ,,,1,5, ,3
672,3,1,Removed,2,35,1,1,2, ,8,30,3, ,12,20,1,7, ,3
672,3,2,Removed,1,25,2,1,1, ,12,28,3, ,12,18,0,0, ,2
672,3,3,Removed,1,15,3,2,10, ,,,3, ,12,18,1,7, ,1
673,4,1,Removed,1,50,0,4,2, ,8,30,3, ,12,24,0,0, ,3
673,4,2,Removed,2,21,3,2,2, ,8,20,3, ,12,21,1,10, ,3
673,4,3,Removed,1,17,3,2,10, ,,,2, ,4,18,1,10, ,2
673,4,4,Removed,1,15,3,2,10, ,,,3, ,12,24,1,4, ,2
674,2,1,Removed,2,40,1,1,2, ,5,48,3, ,12,21,1,7, ,3
674,2,2,Removed,1,30,2,1,1, ,12,49,2, ,5,21,1,3, ,2
675,2,1,Removed,2,30,1,1,2, ,7,36,99, ,,,1,4, ,3
675,2,2,Removed,1,25,2,1,1, ,12,40,99, ,,,1,7, ,2
676,4,1,Removed,2,60,1,1,2, ,8,30,3, ,12,20,1,6, ,3
676,4,2,Removed,1,40,2,1,1, ,12,21,3, ,12,18,1,1, ,2
676,4,3,Removed,2,28,3,2,8, ,12,36,99, ,,,1,8, ,2
676,4,4,Removed,2,15,3,2,10, ,,,3, ,12,20,1,11, ,1
677,2,1,Removed,2,37,1,1,2, ,4,48,2, ,4,48,1,8, ,3
677,2,2,Removed,1,27,2,1,1, ,12,50,99, ,,,1,7, ,2
678,5,1,Removed,2,70,1,1,2, ,5,60,2, ,5,60,1,6, ,3
678,5,2,Removed,1,50,2,1,1, ,10,50,1, ,10,60,0,0, ,2
678,5,3,Removed,2,25,3,2,10, ,,,99, ,,,1,13, ,1
678,5,4,Removed,2,18,3,2,10, ,,,99, ,,,1,10, ,1
678,5,5,Removed,1,16,3,2,10, ,,,99, ,,,1,13, ,1
679,2,1,Removed,2,80,1,1,2, ,5,24,99, ,,,1,3, ,3
679,2,2,Removed,1,50,2,1,1, ,12,33,2, ,2,15,0,0, ,2
680,2,1,Removed,2,70,1,1,2, ,5,60,99, ,,,1,8, ,3
680,2,2,Removed,1,30,2,1,1, ,12,70,99, ,,,1,4, ,2
681,3,1,Removed,2,26,1,1,2, ,5,60,99, ,,,1,6, ,3
681,3,2,Removed,1,24,2,1,1, ,10,56,99, ,,,0,0, ,2
681,3,3,Removed,1,16,3,2,12, ,,,99, ,,,0,0, ,2
682,2,1,Removed,2,45,1,1,2, ,5,48,99, ,,,1,10, ,3
682,2,2,Removed,1,35,2,1,1, ,12,60,1, ,10,60,0,0, ,2
683,5,1,Removed,2,60,1,1,2, ,6,36,99, ,,,0,0, ,3
683,5,2,Removed,1,35,2,1,1, ,12,49,2, ,3,20,0,0, ,2
683,5,3,Removed,2,18,3,2,2, ,7,42,99, ,,,1,9, ,3
683,5,4,Removed,1,17,3,2,1, ,12,35,2, ,2,15,1,7, ,2
683,5,5,Removed,1,16,3,2,10, ,,,1, ,12,14,1,4, ,2
684,5,1,Removed,2,65,1,1,2, ,5,48,99, ,,,1,5, ,3
684,5,2,Removed,1,51,2,1,1, ,12,56,99, ,,,0,0, ,2
684,5,3,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
684,5,4,Removed,1,16,3,2,10, ,,,99, ,,,1,9, ,1
684,5,5,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,1
685,4,1,Removed,2,42,1,1,2, ,7,52,99, ,,,1,12, ,3
685,4,2,Removed,1,36,2,1,1, ,12,42,2, ,4,26,0,0, ,2
685,4,3,Removed,2,20,3,2,2, ,6,38,99, ,,,1,12, ,3
685,4,4,Removed,1,17,3,2,1, ,12,21,2, ,3,20,1,9, ,2
686,5,1,Removed,2,64,1,1,2, ,5,168,2, ,5,168,0,0, ,2
686,5,2,Removed,1,50,2,1,1, ,12,120,1, ,12,120,0,0, ,2
686,5,3,Removed,2,27,3,2,10, ,,,10, ,,,1,12, ,3
686,5,4,Removed,2,23,3,2,11, ,,,99, ,,,1,8, ,2
686,5,5,Removed,2,20,3,2,10, ,,,99, ,,,1,9, ,1
687,4,1,Removed,2,65,1,1,2, ,6,48,99, ,,,1,5, ,3
687,4,2,Removed,1,45,2,1,1, ,12,48,99, ,,,0,0, ,2
687,4,3,Removed,2,21,3,2,10, ,,,99, ,,,1,9, ,1
687,4,4,Removed,1,16,3,2,10, ,,,99, ,,,1,7, ,1
689,5,1,Removed,2,50,1,1,2, ,8,32,99, ,,,1,3, ,3
689,5,2,Removed,1,40,2,1,1, ,12,48,99, ,,,0,0, ,2
689,5,3,Removed,2,25,3,2,10, ,,,99, ,,,1,8, ,1
689,5,4,Removed,2,20,3,2,10, ,,,99, ,,,1,6, ,1
689,5,5,Removed,1,18,3,2,10, ,,,99, ,,,1,6, ,1
690,4,1,Removed,2,45,1,1,2, ,5,48,99, ,,,1,4, ,3
690,4,2,Removed,1,40,3,1,1, ,12,56,99, ,,,0,0, ,2
690,4,3,Removed,2,23,3,2,10, ,,,99, ,,,1,8, ,1
690,4,4,Removed,2,16,3,2,10, ,,,99, ,,,1,9, ,1
691,4,1,Removed,2,70,1,1,2, ,5,38,99, ,,,0,0, ,3
691,4,2,Removed,1,50,2,1,1, ,12,36,2, ,4,12,0,0, ,2
691,4,3,Removed,2,20,3,2,2, ,6,30,3, ,12,21,1,11, ,2
691,4,4,Removed,2,15,3,2,2, ,5,25,3, ,12,21,0,3, ,1
692,4,1,Removed,2,50,1,1,2, ,8,32,99, ,,,1,10, ,3
692,4,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
692,4,3,Removed,2,15,3,2,10, ,,,99, ,,,1,6, ,1
692,4,4,Removed,2,20,3,2,10, ,,,99, ,,,1,10, ,1
693,2,1,Removed,1,38,0,4,1, ,12,35,2, ,5,21,0,0, ,3
693,2,2,Removed,2,16,3,2,10, ,,,99, ,,,1,9, ,2
694,6,1,Removed,2,45,1,1,2, ,6,36,3, ,12,14,1,5, ,3
694,6,2,Removed,1,40,2,1,1, ,12,42,3, ,12,15,0,3, ,2
694,6,3,Removed,2,25,3,2,2, ,5,40,99, ,,,1,14, ,3
694,6,4,Removed,2,25,3,2,2, ,6,35,3, ,12,28,1,10, ,2
694,6,5,Removed,2,17,3,2,2, ,6,30,3, ,12,15,1,9, ,2
694,6,6,Removed,1,15,3,2,1, ,12,35,3, ,12,14,1,9, ,1
695,3,1,Removed,2,40,1,1,2, ,8,32,99, ,,,1,4, ,3
695,3,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
695,3,3,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,1
696,4,1,Removed,2,80,1,1,13, ,,,99, ,,,0,0, ,3
696,4,2,Removed,1,50,2,1,1, ,12,48,99, ,,,0,0, ,2
696,4,3,Removed,2,24,3,2,10, ,,,99, ,,,1,8, ,2
696,4,4,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
697,4,1,Removed,2,42,1,1,2, ,6,42,99, ,,,1,10, ,3
697,4,2,Removed,1,35,2,1,1, ,12,40,2, ,4,20,1,7, ,2
697,4,3,Removed,1,18,3,2,1, ,12,30,3, ,12,21,1,7, ,2
697,4,4,Removed,2,16,3,2,2, ,5,35,3, ,12,20,1,9, ,2
698,2,1,Removed,2,45,1,1,2, ,8,32,99, ,,,1,6, ,2
698,2,2,Removed,1,30,2,1,1, ,12,48,99, ,,,1,2, ,2
699,5,1,Removed,2,46,1,1,2, ,5,48,99, ,,,1,6, ,3
699,5,2,Removed,1,40,2,1,1, ,12,56,99, ,,,0,0, ,2
699,5,3,Removed,2,20,3,2,10, ,,,99, ,,,0,0, ,1
699,5,4,Removed,2,18,3,2,10, ,,,99, ,,,1,11, ,1
699,5,5,Removed,1,16,3,2,10, ,,,99, ,,,1,5, ,1
700,5,1,Removed,2,40,1,1,2, ,8,32,99, ,,,1,4, ,3
700,5,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
700,5,3,Removed,1,18,3,2,10, ,,,99, ,,,1,5, ,1
700,5,4,Removed,1,17,3,2,10, ,,,99, ,,,1,12, ,1
700,5,5,Removed,1,15,3,2,10, ,,,99, ,,,1,8, ,1
701,6,1,Removed,2,40,1,1,2, ,8,32,99, ,,,1,5, ,3
701,6,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
701,6,3,Removed,2,20,3,2,10, ,,,99, ,,,1,11, ,1
701,6,4,Removed,2,18,3,2,10, ,,,99, ,,,1,7, ,1
701,6,5,Removed,2,16,3,2,10, ,,,99, ,,,1,9, ,1
701,6,6,Removed,2,15,3,2,10, ,,,99, ,,,1,3, ,1
702,4,1,Removed,1,45,0,4,1, ,12,48,2, ,5,21,0,0, ,3
702,4,2,Removed,2,18,3,2,10, ,,,11, ,,,1,7, ,2
702,4,3,Removed,2,16,3,2,10, ,,,99, ,,,1,6, ,1
702,4,4,Removed,1,15,3,2,10, ,,,99, ,,,1,8, ,1
703,4,1,Removed,2,65,1,1,2, ,8,32,99, ,,,1,12, ,3
703,4,2,Removed,1,45,2,1,1, ,12,48,99, ,,,0,0, ,2
703,4,3,Removed,2,25,3,2,10, ,,,99, ,,,1,13, ,1
703,4,4,Removed,2,18,3,2,10, ,,,99, ,,,1,12, ,1
705,4,1,Removed,2,46,1,1,2, ,7,30,99, ,,,0,3, ,4
705,4,2,Removed,1,40,2,1,1, ,12,40,2, ,2,20,0,0, ,2
705,4,3,Removed,2,20,3,2,2, ,6,42,99, ,,,1,5, ,2
705,4,4,Removed,2,15,3,2,3, ,12,35,2, ,4,14,1,5, ,1
706,3,1,Removed,2,36,1,1,2, ,6,40,3, ,12,28,1,8, ,3
706,3,2,Removed,1,31,2,1,1, ,12,35,2, ,3,20,0,0, ,2
706,3,3,Removed,1,15,3,2,3, ,12,24,1, ,12,21,1,7, ,1
708,2,1,Removed,2,40,1,1,2, ,5,48,99, ,,,1,4, ,3
708,2,2,Removed,1,20,2,1,1, ,12,56,99, ,,,1,5, ,2
709,3,1,Removed,2,45,1,1,2, ,8,32,99, ,,,1,7, ,3
709,3,2,Removed,1,30,2,1,1, ,12,48,99, ,,,0,0, ,2
709,3,3,Removed,1,15,3,2,10, ,,,99, ,,,1,4, ,1
711,2,1,Removed,2,35,1,1,2, ,8,32,99, ,,,1,6, ,3
711,2,2,Removed,1,27,2,1,1, ,12,48,99, ,,,0,0, ,2
712,2,1,Removed,2,54,1,1,2, ,5,48,3, ,12,21,1,4, ,3
712,2,2,Removed,1,45,2,1,1, ,12,63,99, ,,,1,0, ,2
714,2,1,Removed,2,60,1,1,2, ,5,48,3, ,12,28,0,0, ,3
714,2,2,Removed,1,58,2,1,1, ,12,56,99, ,,,0,0, ,2
715,2,1,Removed,2,40,1,1,2, ,5,48,2, ,12,28,1,3, ,3
715,2,2,Removed,1,35,2,1,1, ,12,56,99, ,,,0,0, ,2
716,3,1,Removed,2,34,1,1,2, ,5,35,99, ,,,1,6, ,3
716,3,2,Removed,1,32,2,1,1, ,12,38,2, ,3,18,0,1, ,2
716,3,3,Removed,1,15,3,2,1, ,12,24,2, ,3,12,0,2, ,1
717,6,1,Removed,2,42,1,1,2, ,5,49,99, ,,,1,6, ,3
717,6,2,Removed,1,38,2,1,1, ,12,42,2, ,2,15,0,0, ,2
717,6,3,Removed,2,24,3,2,2, ,4,36,3, ,12,24,1,12, ,3
717,6,4,Removed,2,20,3,2,2, ,6,28,3, ,12,21,1,10, ,2
717,6,5,Removed,1,18,3,2,1, ,12,25,2, ,2,14,1,9, ,2
717,6,6,Removed,2,16,3,2,2, ,5,20,3, ,12,14,0,3, ,1
817,5,1,Removed,2,45,1,1,2, ,5,48,3, ,12,21,1,6, ,3
817,5,2,Removed,1,38,2,1,1, ,12,48,99, ,,,0,0, ,2
817,5,3,Removed,2,22,3,2,10, ,,,99, ,,,1,10, ,1
817,5,4,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
817,5,5,Removed,1,16,3,2,10, ,,,99, ,,,1,10, ,1
818,5,1,Removed,2,60,1,1,2, ,8,32,99, ,,,0,0, ,3
818,5,2,Removed,1,45,2,1,1, ,12,48,99, ,,,0,0, ,2
818,5,3,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,1
818,5,4,Removed,2,18,3,2,10, ,,,99, ,,,1,8, ,1
818,5,5,Removed,1,17,3,2,10, ,,,99, ,,,1,10, ,1
819,5,1,Removed,2,56,1,1,2, ,6,36,3, ,12,21,0,0, ,3
819,5,2,Removed,1,35,2,1,1, ,12,35,2, ,3,15,0,0, ,2
819,5,3,Removed,1,18,3,2,1, ,12,21,2, ,2,20,1,4, ,2
819,5,4,Removed,2,17,3,2,2, ,5,24,3, ,12,18,1,8, ,3
819,5,5,Removed,2,15,3,2,3, ,12,28,2, ,3,20,1,4, ,2
820,2,1,Removed,2,38,1,1,2, ,6,42,7, ,12,40,1,99,DIPLOMA,3
820,2,2,Removed,1,28,2,1,1, ,12,35,2, ,4,28,1,8, ,2
822,2,1,Removed,1,50,0,1,1, ,12,28,2, ,5,20,0,0, ,3
822,2,2,Removed,1,19,3,2,10, ,,,99, ,,,1,9, ,2
823,3,1,Removed,2,49,1,1,2, ,5,48,99, ,,,0,0, ,3
823,3,2,Removed,1,40,2,1,1, ,12,56,99, ,,,0,0, ,2
823,3,3,Removed,2,16,3,2,10, ,,,99, ,,,1,10, ,1
824,3,1,Removed,2,40,1,1,2, ,7,40,3, ,12,21,1,6, ,3
824,3,2,Removed,1,35,2,1,1, ,12,44,2, ,3,15,0,0, ,2
824,3,3,Removed,2,19,3,2,2, ,5,24,3, ,12,14,1,10, ,2
826,2,1,Removed,2,40,1,1,2, ,6,42,99, ,,,0,0, ,3
826,2,2,Removed,1,36,2,1,1, ,12,36,2, ,4,28,0,0, ,2
827,4,1,Removed,2,50,1,1,2, ,5,48,3, ,12,35,1,3, ,3
827,4,2,Removed,1,40,2,1,1, ,12,56,99, ,,,0,0, ,2
827,4,3,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
827,4,4,Removed,2,16,3,2,10, ,,,99, ,,,1,10, ,1
829,5,1,Removed,2,60,1,1,2, ,5,48,3, ,12,14,0,0, ,3
829,5,2,Removed,1,50,2,1,1, ,12,48,99, ,,,0,0, ,2
829,5,3,Removed,2,23,3,2,10, ,,,99, ,,,1,10, ,1
829,5,4,Removed,2,20,3,2,10, ,,,99, ,,,1,10, ,1
829,5,5,Removed,1,18,3,2,10, ,,,99, ,,,1,9, ,1
830,4,1,Removed,2,57,1,1,2, ,5,48,3, ,12,18,1,8, ,3
830,4,2,Removed,1,45,2,1,1, ,12,48,99, ,,,0,0, ,2
830,4,3,Removed,1,21,3,2,10, ,,,99, ,,,1,10, ,2
830,4,4,Removed,2,18,3,2,10, ,,,99, ,,,1,11, ,1
831,6,1,Removed,2,50,1,1,2, ,5,48,3, ,12,21,1,8, ,3
831,6,2,Removed,1,40,2,1,1, ,12,48,99, ,,,0,0, ,2
831,6,3,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,2
831,6,4,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
831,6,5,Removed,1,16,3,2,10, ,,,99, ,,,1,10, ,1
831,6,6,Removed,2,15,3,2,10, ,,,99, ,,,1,5, ,1
832,2,1,Removed,2,35,1,1,2, ,8,32,99, ,,,1,10, ,3
832,2,2,Removed,1,30,2,1,1, ,12,48,99, ,,,1,5, ,2
833,3,1,Removed,2,47,1,1,2, ,8,32,99, ,,,1,5, ,3
833,3,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
833,3,3,Removed,2,17,3,2,10, ,,,99, ,,,1,11, ,1
871,3,1,Removed,2,75,1,1,2, ,8,30,3, ,12,24,1,3, ,3
871,3,2,Removed,1,45,2,1,1, ,12,28,2, ,4,15,0,0, ,2
871,3,3,Removed,1,18,3,2,10, ,,,1, ,12,24,1,8, ,2
872,2,1,Removed,2,75,1,1,2, ,5,24,3, ,8,21,0,0, ,3
872,2,2,Removed,1,65,2,1,1, ,12,28,99, ,,,0,0, ,2
873,3,1,Removed,2,38,1,1,2, ,8,30,3, ,12,20,1,3, ,3
873,3,2,Removed,1,32,2,1,1, ,12,20,3, ,12,24,0,0, ,2
873,3,3,Removed,2,15,3,2,10, ,,,3, ,12,15,1,4, ,1
874,4,1,Removed,1,50,0,3,2, ,5,30,1, ,12,28,1,8, ,3
874,4,2,Removed,1,30,3,2,1, ,12,30,2, ,4,20,1,9, ,2
