HH_Id,HH_Activity_M,Activity_Part_M,Decision_maker_Actvty_M,Influence_Decision_Actvty_M,Own_Decision_Actvty_M
5005,5,1,1,3,3
5005,6,1,1,2,3
5005,7,1,1,2,3
5006,1,1,1,3,4
5006,2,1,1,3,4
5006,3,1,1,3,4
5006,4,1,1,3,4
5006,5,1,1,3,4
5006,6,1,1,3,4
5006,7,1,1,3,4
5007,1,1,1,3,4
5007,2,1,1,3,4
5007,3,0,,,
5007,4,0,,,
5007,5,0,,,
5007,6,0,,,
5007,7,0,,,
5008,1,1,5,2,3
5008,2,1,5,2,3
5008,3,1,5,3,3
5008,4,2,1,3,3
5008,5,1,1,2,3
5008,6,1,5,2,3
5008,7,1,5,2,3
5009,1,1,5,3,4
5009,2,1,5,3,3
5009,3,1,5,3,3
5009,4,1,5,3,3
5009,5,1,5,3,3
5009,6,1,5,3,3
5009,7,1,5,3,3
5010,1,1,1,3,4
5010,2,0,,,
5010,3,0,,,
5010,4,0,,,
5010,5,0,,,
5010,6,0,,,
5010,7,0,,,
5011,,,,,
5012,1,1,5,2,3
5012,2,1,5,3,3
5012,3,1,1,3,3
5012,4,1,1,3,3
5012,5,1,1,2,3
5012,6,1,1,2,3
5012,7,1,5,2,3
5013,,,,,
5014,1,1,1,3,4
5014,2,1,1,3,4
5014,3,1,1,3,4
5014,4,1,1,3,4
5014,5,1,1,3,4
5014,6,1,1,3,4
5014,7,1,1,3,4
5015,1,1,1,3,3
5015,2,1,1,3,4
5015,3,0,,,
5015,4,0,,,
5015,5,0,,,
5015,6,0,,,
5015,7,0,,,
5016,1,0,,,
5016,2,0,,,
5016,3,0,,,
5016,4,0,,,
5016,5,0,,,
5016,6,0,,,
5016,7,0,,,
5017,1,1,1,2,2
5017,2,1,5,2,2
5017,3,1,5,2,3
5017,4,1,98,,
5017,5,1,5,3,3
5017,6,1,5,3,2
5017,7,1,3,3,3
5018,1,1,1,1,1
5018,2,0,,,
5018,3,1,5,3,3
5018,4,1,5,3,3
5018,5,1,1,3,3
5018,6,1,5,3,3
5018,7,1,5,3,3
5019,1,1,1,2,3
5019,2,1,5,2,3
5019,3,1,5,2,3
5019,4,1,1,2,3
5019,5,1,2,3,3
5019,6,1,1,3,3
5019,7,1,2,2,2
5020,1,1,1,3,3
5020,2,1,1,2,3
5020,3,1,1,3,3
5020,4,1,1,3,3
5020,5,1,1,3,3
5020,6,1,1,3,3
5020,7,1,1,3,2
5021,1,0,,,
5021,2,0,,,
5021,3,0,,,
5021,4,0,,,
5021,5,0,,,
5021,6,0,,,
5021,7,0,,,
5022,1,1,5,3,2
5022,2,1,5,3,3
5022,3,1,5,3,3
5022,4,1,5,3,3
5022,5,1,5,3,3
5022,6,1,5,3,3
5022,7,1,5,3,3
5023,1,1,1,2,3
5023,2,1,1,2,3
5023,3,1,1,3,3
5023,4,1,1,2,3
5023,5,1,1,2,3
5023,6,1,1,2,2
5023,7,1,1,2,2
5024,1,1,2,2,1
5024,2,0,,,
5024,3,1,3,3,3
5024,4,1,2,3,3
5024,5,1,4,3,3
5024,6,1,4,3,2
5024,7,1,3,2,3
5025,1,1,1,3,4
5025,2,1,1,3,4
5025,3,1,1,3,4
5025,4,1,1,3,4
5025,5,1,1,3,4
5025,6,1,1,3,4
5025,7,1,1,3,4
5026,1,1,1,3,4
5026,2,1,1,3,4
5026,3,1,1,3,3
5026,4,1,1,3,4
5026,5,1,1,3,4
5026,6,1,1,3,4
5026,7,1,1,3,4
5027,1,0,,,
5027,2,0,,,
5027,3,0,,,
5027,4,0,,,
5027,5,0,,,
5027,6,0,,,
5027,7,0,,,
5028,,,,,
5029,1,1,1,3,4
5029,2,1,1,3,4
5029,3,1,1,3,4
5029,4,1,1,3,3
5029,5,1,1,3,4
5029,6,1,1,3,4
5029,7,1,1,3,4
5030,1,1,1,3,4
5030,2,1,1,3,4
5030,3,1,1,3,4
5030,4,1,1,3,4
5030,5,1,1,3,4
5030,6,1,1,3,4
5030,7,1,1,3,4
5031,1,1,5,3,3
5031,2,1,5,3,4
5031,3,1,5,3,3
5031,4,1,5,3,3
5031,5,1,5,3,3
5031,6,1,5,3,3
5031,7,1,5,3,3
5032,1,1,1,2,2
5032,2,1,5,2,2
5032,3,1,2,2,3
5032,4,1,4,2,2
5032,5,1,1,3,2
5032,6,1,2,2,3
5032,7,1,3,3,3
5033,1,1,1,3,3
5033,2,1,1,3,3
5033,3,1,1,3,3
5033,4,1,1,3,3
5033,5,1,1,3,3
5033,6,1,1,3,3
5033,7,1,1,3,3
5034,1,1,1,3,4
5034,2,1,1,3,3
5034,3,1,1,3,4
5034,4,1,1,3,4
5034,5,1,1,3,4
5034,6,1,1,3,4
5034,7,1,1,3,4
5035,1,1,1,3,3
5035,2,1,1,3,3
5035,3,1,1,3,3
5035,4,1,1,3,3
5035,5,1,1,3,3
5035,6,1,1,3,3
5035,7,1,1,3,3
5036,1,1,5,3,3
5036,2,1,5,3,4
5036,3,1,5,3,3
5036,4,1,5,3,3
5036,5,1,5,3,3
5036,6,1,5,3,3
5036,7,1,5,3,3
